tiempo,nivel,pozo_1,pozo_2,pozo_3
364,-1.2680482379755105e-05,0.0,-1339.2243288544582,-2557.5964888665585
365,-1.3220096433337497e-05,0.0,-1339.2243288544582,-2557.5964888665585
366,-1.3779631184977763e-05,0.0,-1339.2243288544582,-2557.5964888665585
367,-1.435970311122616e-05,0.0,-1339.2243288544582,-2557.5964888665585
368,-1.4960943758844283e-05,0.0,-1339.2243288544582,-2557.5964888665585
369,-1.5584000000408655e-05,0.0,-1339.2243288544582,-2557.5964888665585
370,-1.622953429170874e-05,0.0,-1339.2243288544582,-2557.5964888665585
371,-1.6898224930907226e-05,0.0,-1339.2243288544582,-2557.5964888665585
372,-1.759076631942967e-05,0.0,-1339.2243288544582,-2557.5964888665585
373,-1.8307869224550077e-05,0.0,-1339.2243288544582,-2557.5964888665585
374,-1.9050261043638558e-05,0.0,-1339.2243288544582,-2557.5964888665585
375,-1.9818686070036542e-05,0.0,-1339.2243288544582,-2557.5964888665585
376,-2.0613905760524588e-05,0.0,-1339.2243288544582,-2557.5964888665585
377,-2.143669900434728e-05,0.0,-1339.2243288544582,-2557.5964888665585
378,-2.2287862393759308e-05,0.0,-1339.2243288544582,-2557.5964888665585
379,-2.3168210496056226e-05,0.0,-1339.2243288544582,-2557.5964888665585
380,-2.4078576127053012e-05,0.0,-1339.2243288544582,-2557.5964888665585
381,-2.501981062597311e-05,0.0,-1339.2243288544582,-2557.5964888665585
382,-2.599278413171021e-05,0.0,-1339.2243288544582,-2557.5964888665585
383,-2.699838586042446e-05,0.0,-1339.2243288544582,-2557.5964888665585
384,-2.803752438443466e-05,0.0,-1339.2243288544582,-2557.5964888665585
385,-2.9111127912367394e-05,0.0,-1339.2243288544582,-2557.5964888665585
386,-3.0220144570523744e-05,0.0,-1339.2243288544582,-2557.5964888665585
387,-3.136554268542394e-05,0.0,-1339.2243288544582,-2557.5964888665585
388,-3.254831106748984e-05,0.0,-1339.2243288544582,-2557.5964888665585
389,-3.3769459295824905e-05,0.0,-1339.2243288544582,-2557.5964888665585
390,-3.5030018004050855e-05,0.0,-1339.2243288544582,-2557.5964888665585
391,-3.6331039167160294e-05,0.0,-1339.2243288544582,-2557.5964888665585
392,-3.7673596389343695e-05,0.0,-1339.2243288544582,-2557.5964888665585
393,-3.9058785192749434e-05,0.0,-1339.2243288544582,-2557.5964888665585
394,-4.0487723307134944e-05,0.0,-1339.2243288544582,-2557.5964888665585
395,-4.1961550960367024e-05,0.0,-1339.2243288544582,-2557.5964888665585
396,-4.3481431169728975e-05,0.0,-1339.2243288544582,-2557.5964888665585
397,-4.504855003399203e-05,0.0,-1339.2243288544582,-2557.5964888665585
398,-4.666411702620863e-05,0.0,-1339.2243288544582,-2557.5964888665585
399,-4.832936528718427e-05,0.0,-1339.2243288544582,-2557.5964888665585
400,-5.0045551919585344e-05,0.0,-1339.2243288544582,-2557.5964888665585
401,-5.1813958282639405e-05,0.0,-1339.2243288544582,-2557.5964888665585
402,-5.3635890287384664e-05,0.0,-1339.2243288544582,-2557.5964888665585
403,-5.5512678692425387e-05,0.0,-1339.2243288544582,-2557.5964888665585
404,-5.744567940014927e-05,0.0,-1339.2243288544582,-2557.5964888665585
405,-5.943627375336355e-05,0.0,-1339.2243288544582,-2557.5964888665585
406,-6.14858688323057e-05,0.0,-1339.2243288544582,-2557.5964888665585
407,-6.359589775198509e-05,0.0,-1339.2243288544582,-2557.5964888665585
408,-6.576781995981158e-05,0.0,-1339.2243288544582,-2557.5964888665585
409,-6.800312153346738e-05,0.0,-1339.2243288544582,-2557.5964888665585
410,-7.030331547897768e-05,0.0,-1339.2243288544582,-2557.5964888665585
411,-7.266994202893669e-05,0.0,-1339.2243288544582,-2557.5964888665585
412,-7.510456894084449e-05,0.0,-1339.2243288544582,-2557.5964888665585
413,-7.760879179551115e-05,0.0,-1339.2243288544582,-2557.5964888665585
414,-8.018423429548388e-05,0.0,-1339.2243288544582,-2557.5964888665585
415,-8.28325485634534e-05,0.0,-1339.2243288544582,-2557.5964888665585
416,-8.555541544059552e-05,0.0,-1339.2243288544582,-2557.5964888665585
417,-8.835454478480409e-05,0.0,-1339.2243288544582,-2557.5964888665585
418,-9.12316757687717e-05,0.0,-1339.2243288544582,-2557.5964888665585
419,-9.418857717787438e-05,0.0,-1339.2243288544582,-2557.5964888665585
420,-9.722704770781634e-05,0.0,-1339.2243288544582,-2557.5964888665585
421,-0.00010034891626199185,0.0,-1339.2243288544582,-2557.5964888665585
422,-0.00010355604224852053,0.0,-1339.2243288544582,-2557.5964888665585
423,-0.00010685031587691268,0.0,-1339.2243288544582,-2557.5964888665585
424,-0.00011023365845432187,0.0,-1339.2243288544582,-2557.5964888665585
425,-0.00011370802268134155,0.0,-1339.2243288544582,-2557.5964888665585
426,-0.00011727539294730301,0.0,-1339.2243288544582,-2557.5964888665585
427,-0.00012093778562503197,0.0,-1339.2243288544582,-2557.5964888665585
428,-0.0001246972493650214,0.0,-1339.2243288544582,-2557.5964888665585
429,-0.00012855586538897823,0.0,-1339.2243288544582,-2557.5964888665585
430,-0.0001325157477827022,0.0,-1339.2243288544582,-2557.5964888665585
431,-0.00013657904378825428,0.0,-1339.2243288544582,-2557.5964888665585
432,-0.0001407479340953739,0.0,-1339.2243288544582,-2557.5964888665585
433,-0.00014502463313210303,0.0,-1339.2243288544582,-2557.5964888665585
434,-0.00014941138935457618,0.0,-1339.2243288544582,-2557.5964888665585
435,-0.00015391048553593507,0.0,-1339.2243288544582,-2557.5964888665585
436,-0.00015852423905432804,0.0,-1339.2243288544582,-2557.5964888665585
437,-0.0001632550021799529,0.0,-1339.2243288544582,-2557.5964888665585
438,-0.00016810516236110394,0.0,-1339.2243288544582,-2557.5964888665585
439,-0.00017307714250918265,0.0,-1339.2243288544582,-2557.5964888665585
440,-0.00017817340128263316,0.0,-1339.2243288544582,-2557.5964888665585
441,-0.0001833964333697626,0.0,-1339.2243288544582,-2557.5964888665585
442,-0.000188748769770408,0.0,0.0,0.0
443,-0.00019423297807641087,0.0,0.0,0.0
444,-0.00019985166275086075,0.0,0.0,0.0
445,-0.0002056074654060712,0.0,0.0,0.0
446,-0.00021150306508024844,0.0,0.0,0.0
447,-0.00021754117851281764,0.0,0.0,0.0
448,-0.00022372456041836827,0.0,0.0,0.0
449,-0.00023005600375918266,0.0,0.0,0.0
450,-0.00023653834001631185,0.0,0.0,0.0
451,-0.000243174439459162,0.0,0.0,0.0
452,-0.0002499672114135571,0.0,0.0,0.0
453,-0.00025691960452824163,0.0,0.0,0.0
454,-0.00026403460703978965,0.0,0.0,0.0
455,-0.0002713152470358855,0.0,0.0,0.0
456,-0.00027876459271694196,0.0,0.0,0.0
457,-0.000286385752656023,0.0,0.0,0.0
458,-0.0002941818760570378,0.0,0.0,0.0
459,-0.0003021561530111732,0.0,0.0,0.0
460,-0.00031031181475153237,0.0,0.0,0.0
461,-0.00031865213390594834,0.0,0.0,0.0
462,-0.0003271804247479403,0.0,0.0,0.0
463,-0.00033590004344578254,0.0,0.0,0.0
464,-0.0003448143883096544,0.0,0.0,0.0
465,-0.00035392690003684205,0.0,0.0,0.0
466,-0.0003632410619549628,0.0,0.0,0.0
467,-0.00037276040026318076,0.0,0.0,0.0
468,-0.0003824884842713878,0.0,0.0,0.0
469,-0.0003924289266373189,0.0,0.0,0.0
470,-0.00040258538360157635,0.0,0.0,0.0
471,-0.0004129615552205334,0.0,0.0,0.0
472,-0.000423561185597092,0.0,0.0,0.0
473,-0.00043438806310926674,0.0,0.0,0.0
474,-0.0004454460206365706,0.0,0.0,0.0
475,-0.00045673893578417486,0.0,0.0,0.0
476,-0.0004682707311048204,0.0,0.0,0.0
477,-0.00048004537431845364,0.0,0.0,0.0
478,-0.000492066878529564,0.0,0.0,0.0
479,-0.0005043393024421999,0.0,0.0,0.0
480,-0.0005168667505726383,0.0,0.0,0.0
481,-0.0005296533734596861,0.0,0.0,0.0
482,-0.0005427033678725915,0.0,0.0,0.0
483,-0.0005560209770165427,0.0,0.0,0.0
484,-0.0005696104907357322,0.0,0.0,0.0
485,-0.0005834762457139683,0.0,0.0,0.0
486,-0.0005976226256728088,0.0,0.0,0.0
487,-0.0006120540615672032,0.0,0.0,0.0
488,-0.0006267750317786175,0.0,0.0,0.0
489,-0.0006417900623056276,0.0,0.0,0.0
490,-0.0006571037269519607,0.0,0.0,0.0
491,-0.0006727206475119654,0.0,0.0,0.0
492,-0.0006886454939534963,0.0,0.0,0.0
493,-0.0007048829845981931,0.0,0.0,0.0
494,-0.0007214378862991386,0.0,0.0,0.0
495,-0.0007383150146158805,0.0,0.0,0.0
496,-0.0007555192339867981,0.0,0.0,0.0
497,-0.0007730554578988046,0.0,0.0,0.0
498,-0.0007909286490543623,0.0,0.0,0.0
499,-0.0008091438195358038,0.0,0.0,0.0
500,-0.000827706030966941,0.0,0.0,0.0
501,-0.0008466203946719511,0.0,0.0,0.0
502,-0.0008658920718315236,0.0,0.0,0.0
503,-0.0008855262736362595,0.0,0.0,0.0
504,-0.0009055282614373078,0.0,0.0,0.0
505,-0.000925903346894231,0.0,0.0,0.0
506,-0.000946656892120084,0.0,0.0,0.0
507,-0.0009677943098237002,0.0,0.0,0.0
508,-0.0009893210634491726,0.0,0.0,0.0
509,-0.0010112426673125193,0.0,0.0,0.0
510,-0.001033564686735528,0.0,0.0,0.0
511,-0.0010562927381767644,0.0,0.0,0.0
512,-0.0010794324893597428,0.0,0.0,0.0
513,-0.0011029896593982467,0.0,0.0,0.0
514,-0.0011269700189187927,0.0,0.0,0.0
515,-0.0011513793901802316,0.0,0.0,0.0
516,-0.0011762236471904806,0.0,0.0,0.0
517,-0.0012015087158203763,0.0,0.0,0.0
518,-0.00122724057391465,0.0,0.0,0.0
519,-0.0012534252514000122,0.0,0.0,0.0
520,-0.001280068830390346,0.0,0.0,0.0
521,-0.0013071774452890045,0.0,0.0,0.0
522,-0.001334757282888207,0.0,0.0,0.0
523,-0.0013628145824655293,0.0,0.0,0.0
524,-0.0013913556358774888,0.0,0.0,0.0
525,-0.0014203867876502161,0.0,0.0,0.0
526,-0.0014499144350672167,0.0,0.0,0.0
527,-0.0014799450282542126,0.0,0.0,0.0
528,-0.001510485070261072,0.0,0.0,0.0
529,-0.0015415411171408146,0.0,0.0,0.0
530,-0.001573119778025709,0.0,0.0,0.0
531,-0.0016052277152004363,0.0,0.0,0.0
532,-0.0016378716441723406,0.0,0.0,0.0
533,-0.0016710583337387625,0.0,0.0,0.0
534,-0.0017047946060514483,0.0,0.0,0.0
535,-0.0017390873366780434,0.0,0.0,0.0
536,-0.0017739434546606675,0.0,0.0,0.0
537,-0.0018093699425715767,0.0,0.0,0.0
538,-0.0018453738365659111,0.0,0.0,0.0
539,-0.0018819622264315316,0.0,0.0,0.0
540,-0.0019191422556359477,0.0,0.0,0.0
541,-0.001956921121370342,0.0,0.0,0.0
542,-0.0019953060745906926,0.0,0.0,0.0
543,-0.0020343044200559967,0.0,0.0,0.0
544,-0.0020739235163636013,0.0,0.0,0.0
545,-0.0021141707759816447,0.0,0.0,0.0
546,-0.0021550536652786122,0.0,0.0,0.0
547,-0.002196579704550013,0.0,0.0,0.0
548,-0.0022387564680421846,0.0,0.0,0.0
549,-0.002281591583973225,0.0,0.0,0.0
550,-0.0023250927345510653,0.0,0.0,0.0
551,-0.002369267655988685,0.0,0.0,0.0
552,-0.002414124138516477,0.0,0.0,0.0
553,-0.002459670026391772,0.0,0.0,0.0
554,-0.0025059132179055263,0.0,0.0,0.0
555,-0.0025528616653861798,0.0,0.0,0.0
556,-0.002600523375200695,0.0,0.0,0.0
557,-0.0026489064077527867,0.0,0.0,0.0
558,-0.002698018877478343,0.0,0.0,0.0
559,-0.0027478689528380516,0.0,0.0,0.0
560,-0.002798464856307244,0.0,0.0,0.0
561,-0.002849814864362959,0.0,0.0,0.0
562,-0.0029019273074682326,0.0,0.0,0.0
563,-0.0029548105700536453,0.0,0.0,0.0
564,-0.0030084730904961048,0.0,0.0,0.0
565,-0.003062923361094899,0.0,0.0,0.0
566,-0.003118169928045015,0.0,0.0,0.0
567,-0.0031742213914077483,0.0,0.0,0.0
568,-0.0032310864050786006,0.0,0.0,0.0
569,-0.003288773676752485,0.0,0.0,0.0
570,-0.003347291967886241,0.0,0.0,0.0
571,-0.0034066500936584853,0.0,0.0,0.0
572,-0.0034668569229267965,0.0,0.0,0.0
573,-0.0035279213781822536,0.0,0.0,0.0
574,-0.003589852435501334,0.0,0.0,0.0
575,-0.003652659124495193,0.0,0.0,0.0
576,-0.003716350528256326,0.0,0.0,0.0
577,-0.003780935783302634,0.0,0.0,0.0
578,-0.0038464240795189055,0.0,0.0,0.0
579,-0.003912824660095722,0.0,0.0,0.0
580,-0.003980146821465806,0.0,0.0,0.0
581,-0.004048399913237823,0.0,0.0,0.0
582,-0.0041175933381276545,0.0,0.0,0.0
583,-0.0041877365518871385,0.0,0.0,0.0
584,-0.004258839063230329,0.0,0.0,0.0
585,-0.004330910433757251,0.0,0.0,0.0
586,-0.004403960277875172,0.0,0.0,0.0
587,-0.0044779982627174385,0.0,0.0,0.0
588,-0.0045530341080598355,0.0,0.0,0.0
589,-0.004629077586234539,0.0,0.0,0.0
590,-0.004706138522041641,0.0,0.0,0.0
591,-0.004784226792658268,0.0,0.0,0.0
592,-0.0048633523275453255,0.0,0.0,0.0
593,-0.004943525108351868,0.0,0.0,0.0
594,-0.005024755168817107,0.0,0.0,0.0
595,-0.005107052594670084,0.0,0.0,0.0
596,-0.005190427523527025,0.0,0.0,0.0
597,-0.005274890144786377,0.0,0.0,0.0
598,-0.005360450699521562,0.0,0.0,0.0
599,-0.005447119480371449,0.0,0.0,0.0
600,-0.005534906831428566,0.0,0.0,0.0
601,-0.005623823148125073,0.0,0.0,0.0
602,-0.0057138788771165065,0.0,0.0,0.0
603,-0.005805084516163314,0.0,0.0,0.0
604,-0.005897450614010187,0.0,0.0,0.0
605,-0.005990987770263225,0.0,0.0,0.0
606,-0.006085706635264943,0.0,0.0,0.0
607,-0.006181617909967117,0.0,0.0,0.0
608,-0.0062787323458015215,0.0,0.0,0.0
609,-0.006377060744548546,0.0,0.0,0.0
610,-0.006476613958203714,0.0,0.0,0.0
611,-0.006577402888842143,0.0,0.0,0.0
612,-0.006679438488480919,0.0,0.0,0.0
613,-0.006782731758939455,0.0,0.0,0.0
614,-0.006887293751697796,0.0,0.0,0.0
615,-0.006993135567752941,0.0,0.0,0.0
616,-0.007100268357473152,0.0,0.0,0.0
617,-0.007208703320450299,0.0,0.0,0.0
618,-0.0073184517053502445,0.0,0.0,0.0
619,-0.007429524809761287,0.0,0.0,0.0
620,-0.007541933980040672,0.0,0.0,0.0
621,-0.007655690611159209,0.0,0.0,0.0
622,-0.007770806146543986,0.0,0.0,0.0
623,-0.00788729207791921,0.0,0.0,0.0
624,-0.008005159945145196,0.0,0.0,0.0
625,-0.008124421336055516,0.0,0.0,0.0
626,-0.008245087886292305,0.0,0.0,0.0
627,-0.008367171279139784,0.0,0.0,0.0
628,-0.008490683245355967,0.0,0.0,0.0
629,-0.008615635563002613,0.0,0.0,0.0
630,-0.008742040057273394,0.0,0.0,0.0
631,-0.008869908600320338,0.0,0.0,0.0
632,-0.008999253111078532,0.0,0.0,0.0
633,-0.009130085555089124,0.0,0.0,0.0
634,-0.009262417944320603,0.0,0.0,0.0
635,-0.009396262336988412,0.0,0.0,0.0
636,-0.009531630837372901,0.0,0.0,0.0
637,-0.009668535595635606,0.0,0.0,0.0
638,-0.009806988807633898,0.0,0.0,0.0
639,-0.00994700271473401,0.0,0.0,0.0
640,-0.010088589603622446,0.0,0.0,0.0
641,-0.010231761806115805,0.0,0.0,0.0
642,-0.010376531698968995,0.0,0.0,0.0
643,-0.010522911703681914,0.0,0.0,0.0
644,-0.010670914286304536,0.0,0.0,0.0
645,-0.010820551957240463,0.0,0.0,0.0
646,-0.010971837271048977,0.0,0.0,0.0
647,-0.011124782826245508,0.0,0.0,0.0
648,-0.011279401265100642,0.0,0.0,0.0
649,-0.01143570527343762,0.0,0.0,0.0
650,-0.01159370758042833,0.0,0.0,0.0
651,-0.011753420958387835,0.0,0.0,0.0
652,-0.011914858222567448,0.0,0.0,0.0
653,-0.012078032230946332,0.0,0.0,0.0
654,-0.01224295588402164,0.0,0.0,0.0
655,-0.012409642124597246,0.0,0.0,0.0
656,-0.012578103937571023,0.0,0.0,0.0
657,-0.0127483543497207,0.0,0.0,0.0
658,-0.01292040642948833,0.0,0.0,0.0
659,-0.013094273286763297,0.0,0.0,0.0
660,-0.013269968072663974,0.0,0.0,0.0
661,-0.013447503979317956,0.0,0.0,0.0
662,-0.013626894239640914,0.0,0.0,0.0
663,-0.013808152127114063,0.0,0.0,0.0
664,-0.013991290955560242,0.0,0.0,0.0
665,-0.014176324078918627,0.0,0.0,0.0
666,-0.01436326489101808,0.0,0.0,0.0
667,-0.014552126825349104,0.0,0.0,0.0
668,-0.014742923354834464,0.0,0.0,0.0
669,-0.01493566799159842,0.0,0.0,0.0
670,-0.015130374286734598,0.0,0.0,0.0
671,-0.015327055830072527,0.0,0.0,0.0
672,-0.015525726249942787,0.0,0.0,0.0
673,-0.015726399212940806,0.0,0.0,0.0
674,-0.0159290884236893,0.0,0.0,0.0
675,-0.01613380762459935,0.0,0.0,0.0
676,-0.016340570595630113,0.0,0.0,0.0
677,-0.01654939115404718,0.0,0.0,0.0
678,-0.016760283154179545,0.0,0.0,0.0
679,-0.016973260487175217,0.0,0.0,0.0
680,-0.01718833708075547,0.0,0.0,0.0
681,-0.01740552689896769,0.0,0.0,0.0
682,-0.017624843941936853,0.0,0.0,0.0
683,-0.01784630224561562,0.0,0.0,0.0
684,-0.018069915881533026,0.0,0.0,0.0
685,-0.018295698956541775,0.0,0.0,0.0
686,-0.018523665612564147,0.0,0.0,0.0
687,-0.018753830026336446,0.0,0.0,0.0
688,-0.01898620640915208,0.0,0.0,0.0
689,-0.019220809006603175,0.0,0.0,0.0
690,-0.01945765209832078,0.0,0.0,0.0
691,-0.019696749997713595,0.0,0.0,0.0
692,-0.019938117051705284,0.0,0.0,0.0
693,-0.02018176764047027,0.0,0.0,0.0
694,-0.020427716177168105,0.0,0.0,0.0
695,-0.02067597710767632,0.0,0.0,0.0
696,-0.020926564910321813,0.0,0.0,0.0
697,-0.021179494095610665,0.0,0.0,0.0
698,-0.02143477920595653,0.0,0.0,0.0
699,-0.021692434815407405,0.0,0.0,0.0
700,-0.021952475529370897,0.0,0.0,0.0
701,-0.02221491598433792,0.0,0.0,0.0
702,-0.022479770847604857,0.0,0.0,0.0
703,-0.02274705481699408,0.0,0.0,0.0
704,-0.023016782620572905,0.0,0.0,0.0
705,-0.02328896901637095,0.0,0.0,0.0
706,-0.02356362879209582,0.0,0.0,0.0
707,-0.023840776764847218,0.0,0.0,0.0
708,-0.02412042778082933,0.0,0.0,0.0
709,-0.024402596715061602,0.0,0.0,0.0
710,-0.0246872984710878,0.0,0.0,0.0
711,-0.02497454798068338,0.0,0.0,0.0
712,-0.025264360203561122,0.0,0.0,0.0
713,-0.02555675012707509,0.0,0.0,0.0
714,-0.025851732765922775,0.0,0.0,0.0
715,-0.02614932316184555,0.0,0.0,0.0
716,-0.02644953638332728,0.0,0.0,0.0
717,-0.026752387525291188,0.0,0.0,0.0
718,-0.027057891708794912,0.0,0.0,0.0
719,-0.0273660640807237,0.0,0.0,0.0
720,-0.027676919813481818,0.0,0.0,0.0
721,-0.027990474104682056,0.0,0.0,0.0
722,-0.028306742176833422,0.0,0.0,0.0
723,-0.028625739277026878,0.0,0.0,0.0
724,-0.028947480676619255,0.0,0.0,0.0
725,-0.029271981670915187,0.0,0.0,0.0
726,-0.02959925757884718,0.0,0.0,0.0
727,-0.029929323742653648,0.0,0.0,0.0
728,-0.03026219552755509,0.0,0.0,0.0
729,-0.030597888321428224,0.0,0.0,0.0
730,-0.030936417534478174,0.0,0.0,0.0
731,-0.03127779859890863,0.0,0.0,0.0
732,-0.03162204696858997,0.0,0.0,0.0
733,-0.03196917811872546,0.0,0.0,0.0
734,-0.03231920754551528,0.0,0.0,0.0
735,-0.03267215076581857,0.0,0.0,0.0
736,-0.03302802331681342,0.0,0.0,0.0
737,-0.03338684075565471,0.0,0.0,0.0
738,-0.03374861865912998,0.0,0.0,0.0
739,-0.03411337262331304,0.0,0.0,0.0
740,-0.03448111826321567,0.0,0.0,0.0
741,-0.03485187121243698,0.0,0.0,0.0
742,-0.0352256471228108,0.0,0.0,0.0
743,-0.0356024616640509,0.0,0.0,0.0
744,-0.03598233052339397,0.0,0.0,0.0
745,-0.036365269405240555,0.0,0.0,0.0
746,-0.036751294030793774,0.0,0.0,0.0
747,-0.03714042013769588,0.0,0.0,0.0
748,-0.037532663479662595,0.0,0.0,0.0
749,-0.03792803982611532,0.0,0.0,0.0
750,-0.038326564961811145,0.0,0.0,0.0
751,-0.03872825468647062,0.0,0.0,0.0
752,-0.03913312481440338,0.0,0.0,0.0
753,-0.03954119117413152,0.0,0.0,0.0
754,-0.03995246960801078,0.0,0.0,0.0
755,-0.040366975971849524,0.0,0.0,0.0
756,-0.04078472613452554,0.0,0.0,0.0
757,-0.041205735977600515,0.0,0.0,0.0
758,-0.041630021394932465,0.0,0.0,0.0
759,-0.04205759829228581,0.0,0.0,0.0
760,-0.04248848258693925,0.0,0.0,0.0
761,-0.04292269020729156,0.0,0.0,0.0
762,-0.043360237092465025,0.0,0.0,0.0
763,-0.0438011391919067,0.0,0.0,0.0
764,-0.04424541246498758,0.0,0.0,0.0
765,-0.0446930728805994,0.0,0.0,0.0
766,-0.045144136416749386,0.0,0.0,0.0
767,-0.045598619060152765,0.0,0.0,0.0
768,-0.046056536805823056,0.0,0.0,0.0
769,-0.04651790565666022,0.0,0.0,0.0
770,-0.046982741623036714,0.0,0.0,0.0
771,-0.047451060722381325,0.0,0.0,0.0
772,-0.047922878978760776,0.0,0.0,0.0
773,-0.048398212422459355,0.0,0.0,0.0
774,-0.04887707708955634,0.0,0.0,0.0
775,-0.04935948902150128,0.0,0.0,0.0
776,-0.04984546426468727,0.0,0.0,0.0
777,-0.05033501887002202,0.0,0.0,0.0
778,-0.050828168892496986,0.0,0.0,0.0
779,-0.05132493039075431,0.0,0.0,0.0
780,-0.05182531942665182,0.0,0.0,0.0
781,-0.05232935206482599,0.0,0.0,0.0
782,-0.052837044372252784,0.0,0.0,0.0
783,-0.05334841241780672,0.0,0.0,0.0
784,-0.05386347227181772,0.0,0.0,0.0
785,-0.054382240005626234,0.0,0.0,0.0
786,-0.05490473169113625,0.0,0.0,0.0
787,-0.05543096340036656,0.0,0.0,0.0
788,-0.055960951204999915,0.0,0.0,0.0
789,-0.056494711175930565,0.0,0.0,0.0
790,-0.05703225938280985,0.0,0.0,0.0
791,-0.057573611893589866,0.0,0.0,0.0
792,-0.05811878477406554,0.0,0.0,0.0
793,-0.05866779408741476,0.0,0.0,0.0
794,-0.059220655893736845,0.0,0.0,0.0
795,-0.05977738624958934,0.0,0.0,0.0
796,-0.06033800120752301,0.0,0.0,0.0
797,-0.06090251681561527,0.0,0.0,0.0
798,-0.06147094911700192,0.0,0.0,0.0
799,-0.062043314149407336,0.0,0.0,0.0
800,-0.06261962794467305,0.0,0.0,0.0
